Time	aextx	s2	s3	s4	s5	Vs2	Vs3	Vs4	Vs5	ACCs2	ACCs3	ACCs4	ACCs5	FC	Gap	Kh	Damping	M	K
0.1367	0.0032334547934732	-0.0365069156275738	-0.0381453521331089	-0.0493439123305506	-0.0492113807735257	-0.0010349053152549	-0.000762825489571	0.0008186791456795	-0.0020539855744765	5.088050436201381e-05	7.288334581185963e-05	1.13055333614618e-05	4.482175158655648e-05	0.0	0	0	0	0	0
0.1406	0.003454493495446	-0.0364577838254	-0.038073089039756	-0.0491896839380954	-0.0493345009988545	-0.0009594982136845	-0.0006548069477935	0.0008352658085141	-0.0019870239606129	4.920802188043232e-05	7.081777802001453e-05	1.062821971097022e-05	4.402000705800734e-05	0.0	0	0	0	0	0
0.1445	0.0028543257470339	-0.0363432462342591	-0.0380770977628649	-0.0490175156338642	-0.0493874707758963	-0.0008865598604225	-0.0005498566306257	0.0008508380818076	-0.0019212586633558	4.755145230297075e-05	6.87627560074976e-05	9.962580077061172e-06	4.322338906604256e-05	0.0	0	0	0	0	0
0.1484	0.0038402939327181	-0.0361741250075969	-0.0381599354341368	-0.0488501157192433	-0.0493862266611679	-0.0008160599367968	-0.0004479435074124	0.0008654064271667	-0.0018566769520069	4.5915945507405006e-05	6.672035529628021e-05	9.30849671062916e-06	4.243432343505184e-05	0.0	0	0	0	0	0
0.1523	0.003261521158362	-0.0359593643236557	-0.038286103532278	-0.0487232364869817	-0.0493494022064469	-0.0007479658315388	-0.0003490418159461	0.0008789802785121	-0.0017932644839181	4.430638268978706e-05	6.469361943917228e-05	8.665597940446853e-06	4.165512724908654e-05	0.0	0	0	0	0	0
0.1562	0.0034402745457904	-0.0357052940800415	-0.0383944594898691	-0.0486829328414361	-0.0492920966204876	-0.0006822435062084	-0.0002531290572952	0.0008915692679834	-0.0017310059859569	4.272662223616341e-05	6.268607489841363e-05	8.033249922705722e-06	4.088761391902625e-05	0.0	0	0	0	0	0
0.1602	0.0037543510522685	-0.0354220520126062	-0.0384219993715343	-0.0487694629953623	-0.049225544258837	-0.0006188584101936	-0.0001601833014356	0.0009031845934037	-0.0016698862435682	4.11789073486153e-05	6.070114671412633e-05	7.410564241039106e-06	4.013272251272002e-05	0.0	0	0	0	0	0
0.1641	0.0029544981674777	-0.0351321254230665	-0.0383299670169944	-0.0489919757688981	-0.0491601219617603	-0.0005577763400982	-7.01806485847322e-05	0.0009138400204556	-0.0016098911883101	3.966356404919205e-05	5.8741620386997104e-05	6.796438272221676e-06	3.9390274694074894e-05	0.0	0	0	0	0	0
0.168	0.0032333459876359	-0.0348732617633076	-0.0381225307663833	-0.0493076233104086	-0.0491081689501752	-0.0004989641324712	1.690643174408254e-05	0.0009235520441646	-0.0015510088107092	3.81790475550259e-05	5.6809280280083096e-05	6.189642243443139e-06	3.865895305563506e-05	0.0	0	0	0	0	0
0.1719	0.0034818918527649	-0.0346919452228425	-0.0378508250991639	-0.0496204134412116	-0.0490839639440233	-0.0004423900834918	0.0001011095403529	0.0009323390177818	-0.0014932296382856	3.672230254350516e-05	5.490478067160317e-05	5.588952516559216e-06	3.793653057822716e-05	0.0	0	0	0	0	0
0.1758	0.0037000619735993	-0.0346290588091146	-0.0375994853472262	-0.0498061768106809	-0.0490995866861455	-0.0003880241066544	0.0001824637194355	0.0009402194792085	-0.0014365466272524	3.52893379722836e-05	5.302772486517143e-05	4.9933100082535805e-06	3.7220298560706586e-05	0.0	0	0	0	0	0
0.1797	0.0035204762393212	-0.0347034710368143	-0.0374586004451583	-0.0497565519267512	-0.0491574950217155	-0.0003358377640422	0.0002610062993804	0.0009472103127112	-0.0013809544524097	3.3875897448052494e-05	5.1176892083671486e-05	4.401972885445599e-06	3.650758740492096e-05	0.0	0	0	0	0	0
